[0.024s][info][gc] Using Serial
[19.850s][info][gc] GC(242) Pause Young (Allocation Failure) 6M->2M(15M) 0.344ms
[19.854s][info][gc] GC(243) Pause Young (Allocation Failure) 6M->2M(15M) 0.356ms
[19.864s][info][gc] GC(244) Pause Young (Allocation Failure) 6M->2M(15M) 0.356ms
[19.868s][info][gc] GC(245) Pause Young (Allocation Failure) 6M->2M(15M) 0.353ms
[19.879s][info][gc] GC(246) Pause Young (Allocation Failure) 6M->2M(15M) 0.353ms
[19.884s][info][gc] GC(247) Pause Young (Allocation Failure) 6M->2M(15M) 0.277ms
[19.894s][info][gc] GC(248) Pause Young (Allocation Failure) 6M->2M(15M) 0.425ms
[19.898s][info][gc] GC(249) Pause Young (Allocation Failure) 6M->2M(15M) 0.338ms
[19.903s][info][gc] GC(250) Pause Young (Allocation Failure) 6M->2M(15M) 0.339ms
[19.913s][info][gc] GC(251) Pause Young (Allocation Failure) 6M->2M(15M) 0.341ms
[19.919s][info][gc] GC(252) Pause Young (Allocation Failure) 6M->2M(15M) 0.283ms
[19.929s][info][gc] GC(253) Pause Young (Allocation Failure) 6M->2M(15M) 0.485ms
[19.934s][info][gc] GC(254) Pause Young (Allocation Failure) 6M->2M(15M) 0.365ms
[19.938s][info][gc] GC(255) Pause Young (Allocation Failure) 6M->2M(15M) 0.287ms
[19.948s][info][gc] GC(256) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[19.953s][info][gc] GC(257) Pause Young (Allocation Failure) 6M->2M(15M) 0.509ms
[19.978s][info][gc] GC(258) Pause Young (Allocation Failure) 6M->2M(15M) 0.363ms
[20.003s][info][gc] GC(259) Pause Young (Allocation Failure) 6M->2M(15M) 0.356ms
[20.045s][info][gc] GC(260) Pause Young (Allocation Failure) 6M->2M(15M) 0.296ms
[20.053s][info][gc] GC(261) Pause Young (Allocation Failure) 6M->2M(15M) 0.347ms
[20.066s][info][gc] GC(262) Pause Young (Allocation Failure) 6M->2M(15M) 0.345ms
[20.071s][info][gc] GC(263) Pause Young (Allocation Failure) 6M->2M(15M) 0.417ms
[20.081s][info][gc] GC(264) Pause Young (Allocation Failure) 6M->2M(15M) 0.286ms
[20.086s][info][gc] GC(265) Pause Young (Allocation Failure) 6M->2M(15M) 0.355ms
[20.095s][info][gc] GC(266) Pause Young (Allocation Failure) 6M->2M(15M) 0.391ms
[20.104s][info][gc] GC(267) Pause Young (Allocation Failure) 6M->2M(15M) 0.357ms
[20.115s][info][gc] GC(268) Pause Young (Allocation Failure) 6M->2M(15M) 0.381ms
[20.119s][info][gc] GC(269) Pause Young (Allocation Failure) 6M->2M(15M) 0.328ms
[20.130s][info][gc] GC(270) Pause Young (Allocation Failure) 6M->2M(15M) 0.386ms
[20.135s][info][gc] GC(271) Pause Young (Allocation Failure) 6M->2M(15M) 0.349ms
[20.144s][info][gc] GC(272) Pause Young (Allocation Failure) 6M->2M(15M) 0.378ms
[20.149s][info][gc] GC(273) Pause Young (Allocation Failure) 6M->2M(15M) 0.363ms
[20.164s][info][gc] GC(274) Pause Young (Allocation Failure) 6M->2M(15M) 0.391ms
[20.169s][info][gc] GC(275) Pause Young (Allocation Failure) 6M->2M(15M) 0.358ms
[20.179s][info][gc] GC(276) Pause Young (Allocation Failure) 6M->2M(15M) 0.384ms
[20.183s][info][gc] GC(277) Pause Young (Allocation Failure) 6M->2M(15M) 0.295ms
[20.188s][info][gc] GC(278) Pause Young (Allocation Failure) 6M->2M(15M) 0.454ms
[20.198s][info][gc] GC(279) Pause Young (Allocation Failure) 6M->2M(15M) 0.350ms
[20.202s][info][gc] GC(280) Pause Young (Allocation Failure) 6M->2M(15M) 0.362ms
[20.212s][info][gc] GC(281) Pause Young (Allocation Failure) 6M->2M(15M) 0.350ms
[20.320s][info][gc] GC(282) Pause Young (Allocation Failure) 6M->2M(15M) 0.311ms
[20.355s][info][gc] GC(283) Pause Young (Allocation Failure) 6M->2M(15M) 0.376ms
[20.369s][info][gc] GC(284) Pause Young (Allocation Failure) 6M->2M(15M) 0.365ms
[20.381s][info][gc] GC(285) Pause Young (Allocation Failure) 6M->2M(15M) 0.357ms
[20.386s][info][gc] GC(286) Pause Young (Allocation Failure) 6M->2M(15M) 0.355ms
[20.397s][info][gc] GC(287) Pause Young (Allocation Failure) 6M->2M(15M) 0.368ms
[20.401s][info][gc] GC(288) Pause Young (Allocation Failure) 6M->2M(15M) 0.362ms
[20.410s][info][gc] GC(289) Pause Young (Allocation Failure) 6M->2M(15M) 0.329ms
[20.427s][info][gc] GC(290) Pause Young (Allocation Failure) 6M->2M(15M) 0.359ms
[20.435s][info][gc] GC(291) Pause Young (Allocation Failure) 6M->2M(15M) 0.362ms
[20.447s][info][gc] GC(292) Pause Young (Allocation Failure) 6M->2M(15M) 0.288ms
[20.452s][info][gc] GC(293) Pause Young (Allocation Failure) 6M->2M(15M) 0.348ms
[20.461s][info][gc] GC(294) Pause Young (Allocation Failure) 6M->2M(15M) 0.386ms
